volume_cargo;weight;place_loading;place_unloading;fk_id_type_cargo;fk_id_flight
91;3724;sxA; piCAXXXrzhDOHQQUJ zD;4;8234
108;9649;TIAIwimSqlbOSHP; xXWHoJBdFhHvI;3;8235
84;4909;kSDsggTTbfpIadf;nHpiOeYVvXbJgo PTSlnJ;6;8236
103;9326;ZKgsRg  fO ;BNHWfZPIstPDqK KTvPgPGu;5;8237
70;6191;UusqdXAjCGogFfSiFY NvsxYB;ecrvvmHqtoj zEJbbEUmSCP;1;8238
61;6412;lpvPHuooeIOQyRGdjrZCNhZIbtKl;B OsXfyGbXYNUqTMpjtF;4;8239
48;8874;dJVQ;eewGu;3;8240
56;9534;qFjcVn;jEBGTCfBlKM;6;8241
106;4483;yFIpUvmIHgxCwbXkhUysfrICazkP;YRbfeHqoEaOthEgAS KnEM;4;8242
66;7505;yGqNxILmcpXuptlOjwpdHrqk;ZPaSLzGGKgLxKoEZbLjkgzrkP;6;8243
74;5841;BieRlKShXiovkEkkbowNtPGll;AowhGdUSzvpRsqzw;1;8244
61;8287;WhnvZNghNpl;uPLlOQxTK Q;6;8245
52;5815;DNgeuBDHlIXqxQCF YlUA;hUExPrMfRxgsuWGeamufOVRBgpG tA;5;8246
51;5571;tOxAKqLHmMbfxVzbEl Nylzd;rxoZfYuKdVcQP;3;8247
95;8641;QtgmDfq VcyYvJtfrr;HmxnsCePcJGmE;6;8248
77;4485;nUNRaUL DDL;NQBalOuQTgLADXiwpndDOxetXOp;6;8249
104;9657;UkMBFJfjzPi;bPlLwDFSp;5;8250
68;8613;hwnwwMRjJPovuwxh ulRGw;NLScnyMLFCFbpMkglriSonsz;1;8251
106;3601;MIXyZSiWwDL;JYTclbV l;3;8252
69;5300;fpbHMdNpALqh;HkveiO Fc;5;8253
56;8023;MSEWzOs;OBAbbLjLTKwZSVCVYpGAAwPnf;4;8254
54;8471;XeGkBhGi KRy;LevSdnuC;3;8255
59;8681;QSYOcISbgBexUrWjHPZdx fknR;qgF TLK WtOIwuHR;2;8256
76;7447;MkpeXI;rFbJmzDBuv;3;8257
86;8178;yEApqnVacfNZqzBpvIUrHLAqiaf;trwuPqRqrnBhv;2;8258
71;9862;ROzjgAMe ut ocZiLQO;AZNsFhulVdFtJcrTfil;6;8259
64;5893;nvmHmeKqzXenZSh;WlrcBs FmlxzsDzYveFQEzOuGhcLuE;5;8260
51;5739;RPUBxfaBaqYIljYPbiXxBFXp;qWBm;3;8261
75;5129;Xnv X;DZYEptKZBifaYqNRmooNVC;5;8262
45;8081;jQdkWIUkd;knT;4;8263
91;7383;T heMI;qPyfIlWd;1;8264
75;8484;HbwlHj; KESNaUmZgiBCecNCWf;3;8265
107;4569;kJcwmZvUwkhXS;RHbtvjVgvJZsEumjTCECgqiT;4;8266
94;6078;xHkJJCnzREYGseMTsE;eLXHpK;2;8267
60;5281;KFt;q LXRkE;4;8268
92;5589;oVYItXjPiW;chKTRcLjaAzjbXNsvYuKyDQQmo;4;8269
58;9357;SKPu;ClZnewEMskygVct;2;8270
66;3875;JcLsjXCUPkUZUvleVnZ TuRzow;fiXsW;2;8271
91;9030;eRCSAjSJTsbuuYMOQhm;zihaIfDAyku;6;8272
107;6123;vYnb  XRPysitvBVKDRb;qoFbs CJwqGWTrqFLeQ;5;8273
103;5767;dmtoDOgChDMCPLsTp;KeqyOaOuxmHipkWoKonxeLXtgQGy;2;8274
72;6954;oZQgRwWlTiyPC wSH;TjhmJtcY;3;8275
92;3616;nNqsbyxTHbzUJV fbEBzh;SPIUnNa mWymTdbgk;6;8276
46;4501;fYRuGuSY;HNIqpXFd T B;2;8277
50;4960;fVeRoZxUmktObPKDVAHXyWYz;oMnehRDfwUQZammpC;3;8278
70;5873;iuSMxKva;dkotBkrkuQtRzYlvVBoMgTWQLjP;3;8279
70;4298;cCPOHdvtqiKj YtTI;Rvq;5;8280
99;8658;oSgvQ;RZZx;2;8281
62;7678;iRJCIaKevXCepyowifxwr;wWLMLmwuE;1;8282
99;5727;cBkXIpDwPrS xZMrSWdJVsSyFK;QM vcknFV;2;8283
105;4802;eCzUpZwaLLSyhvyOAYKeF ;UlpzvKYYfEXxmfuNshIJ;6;8284
102;8183;SzwsSxDwH;VmbBGLDTARXPw tPpSXMDMtvEffbf;5;8285
65;3551;vVV ppuhpB;hbBMoA;4;8286
63;3571;fYbwYgcShAZM;YgqZivaQqXgw;1;8287
60;9181;RCxwCxHccglbgMj;yDmIvBWmPGWOHOEJMxxZohZ;3;8288
45;4858;sNyXzXHAtvPCNCZWjjooxe;ngxLLI;3;8289
76;8152;VyxDHn;NgrDWOmopsLlRjolFOncmmWv;3;8290
102;4738;pxzorpYsCcpPDI;eLUGasNgGpFGxilvWRuFGVtpgzaQ;1;8291
58;4122;LdlpeRYZ VA;ErsldBoVllxCmEgci;4;8292
69;4794;Xo csQbYKQQqoWDRKWOdSouzViBvT;myE  uJpwECdYXGMJBFECtXOSd;4;8293
81;7431;wecJwulaywJRvTbRpqqHMfhlp;apuXLOStwer;3;8294
89;5793;zBAvFDD;xmFiHFwvfufCfV;5;8295
70;6471;eLKprUSdPBuFFJYjEhrDrk;TNGtBghDMQLxgzvEjKjFTJSSkCT;3;8296
55;9389;kRFZzaLYM;hBaEufBLngtoP;6;8297
63;8419;pnEXWPhHvejhqtMhDHLUNf;vdahCjcIbNTMJgxUPWaalzsCzzamoB;4;8298
57;4691;OrqRraJ;jBvkkzNyPFludpLgoNBEI ;1;8299
72;5686;RJlcKESYgrKlwE;VUxuWsdPsl;4;8300
101;5536;PeYLjKgM;pfEDhdEheaZZ;1;8301
44;8811;rIATMrZFAlD;thLniCdeOVudlXlJ;1;8302
59;4225;XQTHBCyaXppuOKzZi WyED;UVwrJzyOOPtoHVFk;6;8303
91;5835;FeNGuRuuOQpufLvQKeub;TksKycXKXkeaDgOudQWEBYOvmlzg;6;8304
73;8566;kEgUngt;CczurPTPHl;5;8305
87;9166; f VezhQysWPItJ;YySmUviBRBUfVPafbVFZP;5;8306
107;9712;WZcxcQRpBVZjCzZr;gFrFPrpqx;6;8307
104;8749;RjRMAZEiYwHRZCk;cbjg;1;8308
85;9384;wPQaLWtjs;dOsTYVQmH;2;8309
93;9068;DYYbmkvoL;kBq;3;8310
96;6845;YlNUYMnTBx SZtQyevSvpCAlqf;mAaLuQnukSRgePgYiwZEKZObzFyST;3;8311
59;9506;dlcFuT y;nAuqfNBtxLySpA;4;8312
79;7784;rJLvRtsivhzkkuEQcKMyzNsN ;GFwlHGdfbWzo;2;8313
55;6307;hvBOpkREraLkunaJs;RQl pyxSNJGvxhOFoxshcjaayhyH;2;8314
57;8196;mFkWpMVdbxVSkA;WACZwjvhhqkwEi;6;8315
56;6645;dbWhtvXpzFxAyJqE;bGHUcYJVv adEkO;3;8316
96;6519;BIAwa xeeD;bFrjxXVJBfQvPTYVJbiN;3;8317
105;9022;qfHOvWQMyuhApsdKvabf;aUpgckHKjDoQZEjdMUHDxYRL;4;8318
94;5860;jfKLCRd;EREFPjKsityrCRpKWaTvsIBTCfM;3;8319
108;6924;QqtPVLRPKGPNMVZXLQtynRUY;uPCQzYVZ eTniiQeqUVciR;3;8320
50;6690;TsRnfkqcLvj;FkJKeVflJPFluRNw;1;8321
49;4722;nLdgKMEVexFQ;GJwHUtfLCu zB oyzdf;4;8322
109;6721;hWQLgLUbBjSYPAjXEduIWVqveYTW;gXulhYay;3;8323
108;3953;WtNPRD NUPyksoPKykoPJj ;wMm;3;8324
57;7267;hMmvSuGtpbAPYyVvqIgNtjmygo;GRigUbefNohnDAhohdRMCPkunI;4;8325
85;7763;xmgQDqSyYu;ZmDejNnezbAdrZiosOVlaAeEZkf;2;8326
99;8454;NWfSKrBuupuWRpTKhbwUSo;JJfEWG;4;8327
88;6315;PPrqMgzqbmG;gPvyNGwYNuqGKxvgPf;3;8328
74;7314;pHxhzkfFCienkSyEfuefXhKCNri;PSjeKHegbEykPIcmwSB RrzpS;6;8329
75;4450;kFkFifIvaeGucy;yPiHDbeGJWwvShoouZKUssTuVjRpdt;1;8330
69;9852;VPKdcdyuSj;DKyLvvLZMrRzvnsbVUXirE;3;8331
48;8936;yaWB;PIRBpnnXGiNCaTosdgROc;6;8332
97;7854;UoGDlMuSTrFNJicTn;pqxIQvwmTZ;6;8333
63;5411;MjoLzAsMzNQDPNqlnmATVd;qxTGoSmESGUNTEnhEdJew;1;8334
86;7520;YQFwkosmtzjNRzSb;eeeGNlDfibUBdZrvzAvlEAz;3;8335
52;3835;uppTiVsPgKfruxetApcrTkqOQHYMJ;wKNI;2;8336
66;4876;PsgJHcvjWTNrdJznYnOJjNszYs;NwdxoDFBi;4;8337
83;4453;AdjWclxxKNI;Hf jJRghqsuWplQ;2;8338
55;7184;TvjVcUfYIJVtPGTcNs;MHYYRUBvmYdU;6;8339
81;4034;tvdMrsRW;xiiwGKfPywomeGlSpQ;2;8340
54;7762;cY qRVoaG;seybJRpAYXpYIjwkTlct;1;8341
50;8240;U BnHReOhd;axTpmyWOSetHYAjtOwlrVQeDR;2;8342
45;7726;QImLGor;FJceXkdQFzPJ utWLtLJAiwO;4;8343
98;7445;B oqcGYQKqIvHioGxIADOMc;NXZlN;1;8344
65;3805;IXIqsIK;SRheeuVvRwfj;1;8345
94;5737;havUJqwNVP;vzSsuxSy;2;8346
81;6507;reRsFCsWiPAxMbHZKlfRIgThCZ;BtNfVQMpUgghxUBQsbigsgYjCEHL;3;8347
92;7396;PLXptqvKbciqnZD;kaVXYlNTJWiJzOmowPQ;1;8348
94;5824;xHQnN;GwoxmTwkSREYWCrtudy GFUKQw;6;8349
76;3638;iPwLS vHpkMfifj;cKcxtueFUTagOVu;6;8350
81;7325;nFZhiIQnveeAAmqpCEQZNGejOp;IxJnYSSgmoyMaYxm;1;8351
101;8971;DQxxjBzXNkumAbpS;QJoZOIUPio;6;8352
69;6900;uHmGJBfRcChkWdybu ADyLWAr;HkhglTmedUaQKQNQPnoCappbm;4;8353
68;4922;wdrQvOuYIOs EblyAP;maFNyZiKRWILpjEBxOWgq;5;8354
106;6392;xYuANGnAn; sHeKajuauu;4;8355
99;5979;hIuFabN;VrmmSJnuZq;5;8356
75;9967;wGKnGZeLMBG;xkWsaQlIElOjqtMgflnnF;3;8357
93;4611; cOXwyBBErPwE;ORiIDyMtfauRvF;1;8358
50;6807;ZkhjZiFXdo;ycIOOqSWWOcy;4;8359
109;6189;MVf;wYKuqsWRLxRH;2;8360
62;8190;eOBvhMMRXhYDjTJCimmlm QfVNEOQn;OVBByHkIqSmoF;2;8361
99;6108;oQrXLNccryQSIXDJm ATuwJq;AquCfRd;4;8362
86;7715;ysmYycNXRDVor;KQVPeSigH WFiUOmJLbCDxoeg;5;8363
80;7780;qs x;DxIVExQpGtGNzNHn;5;8364
83;9625;RgyIpOvmMONjEu;ESYAeCZdAroCQ;1;8365
90;4599;yaP;sda BGb fDMegpNErSNOW;2;8366
67;4803;ibSkApWMnkJWfOZMVbzAz;hzjM;4;8367
47;8634;JXQBONdZoinyxlpqeyXYUDkQiFdd;SJFul;2;8368
71;6587;MTL cyMMAyEuWwcumJTASL;neackyUXuNs;4;8369
93;7124;hdhTXVguIhWlSsfPPNvMe;hYB;1;8370
63;6840;HX mXkeikSOnHAwvbapiCDxeE;rAx;4;8371
70;3529;yWQrmnWqpdHItYTIbdPRSUBNUdmBT;zuFWrxfWOuwlgIoPTZiQA;3;8372
51;7883;OhzBOUJMkyFwtZwFUehf;QSixkuezLCIpziIVwzwWldhSnfczHM;4;8373
103;4122;ebMzrZq;lpV;3;8374
108;7343;BmTZBTslluJBWuDgAhjuHaENJyrN;LOrPHNLhy;3;8375
75;6939;pMbjBekxgzEW a;DwK wfjpvYZnAkxfscSvbJJb;3;8376
101;7160;NKcwxLH;DUugG aduHjLDxTdFtcsC;4;8377
73;7004;zQbNbHrwhguPSGdbWOaOZoGnUPD;DZiY;3;8378
53;6822;yyp fYfbRrDMqzMFzrhbAbVT;PEANhwKMgCGZNiWsQotVjxuxY;1;8379
64;8680;cbfGkyNQivAstLSLC;ZEvUcmRSFqKRiV pPa;3;8380
90;4746;SpkyqCabLJsfiG;TTdCqGrLgbzpW;6;8381
53;8313;kkP; KcAN;6;8382
76;8578;HrdRgXVQvSJGrWxaXvlJmbOfqjNp;agmneINixNremLKHcEqTA;2;8383
73;5430;CiQjyFM;IFbxEAS oBoBFCjmNOBDuGsb;3;8384
61;4596;EtGYSMrbhxUaFKWzm;YnqwerdpBfvcFenJvbAMDBd EA;3;8385
57;4581;XygImPCNjpDauKeTNnxVWT;tawMcJjs;3;8386
97;9922;UJOoolnJCWF;nbEJqXgROmSkTdIiUvJvzKl;3;8387
103;7428;TIFJVAJPzYoxEJtTmrf;mBTfsjlpAv;3;8388
65;5291;GsMthftfRyvkQONWqW;iyjcvtCijiISpt;5;8389
53;3615;onpQW;BuM acktVVtEJDGstEFk;3;8390
87;9171;LvhivZzfWQCLUTvbXnlIKiBPkaaqj;paIgAZSV DhdJ;1;8391
109;9071;nLcQSGS Qe;eD u;2;8392
98;7969;LGEZedRMVRXoWSxWnjrBja;QeKjepaAgYDYIfVi;5;8393
82;7400;qNKAAJtI;PLiXDkDVnBWnBKidYCGCkwBUTbltr;1;8394
56;9417;MCPCq;LGwsysLa CZJSaqOYGqfqbsKy;4;8395
68;6246;KXzuLJ CwEehppFovdkBoIIdr;qlCZPXXMwbC;6;8396
72;4587;kpZINOYVJWgAyzzTtS;QPONcnEhEJLhJKFcOMhVEijIgD;2;8397
86;3952;YBXpkmbgOZOQsSdyrEcdreQkaG;sYibelVUdtwjMstKgQkPPBdsM;4;8398
101;6553;hNZ;wKyZWypFNV;6;8399
62;7029;mLGhaTtRHXoqiB;UctVSuI;3;8400
82;4266;rtVVWdNoKMINWbTtyIoRWwEscEaUIO;KIzflEcJTVbSVDCr;3;8401
57;7525;QTwaFNmXOQxKBgFUlQApyxXkLDg;HyQxcGTbImXbGcNV;6;8402
90;4823;cBCRJyf;VwuecwseeGZesQoGHibKAE  vx;2;8403
81;7145;xKTDgOQcQMH;n nlpoQlngZYrIBnrlJlVm;1;8404
45;5600;GUgAkVgbPakvhsVBYgDCcM;xHKhHhnxUTfKsYjjYJg;2;8405
99;9483;qaugDQYBLGILL;VUHKFGlPKmZKMAwQwF ;2;8406
58;9773;ehXKDEQjZpzDgeaDRryE;cZCbNEfzvsw;6;8407
54;9402;STYQnmJbAOVzz; iNzRTmsEQPwoWgMl;3;8408
102;9860;TzxyAKfbrcbunjQKOpQI;VxWYjtx;4;8409
79;4952;hMrlDEg hvaVftuQxhQJXcfYrpHZ;ivexoV;6;8410
87;3755;Vzp;wRhExAKZhqgIghXJweYMxfJoMpJhhp;1;8411
46;3999;OoVrhnDKUPVdcmDI;kClYkJj;4;8412
51;4336;aKXLWiylFTYZmHArKZVsLIZ;SQpnYrtQFcafG;2;8413
61;5515;bKbpo;NEQlZkILzevGabU;2;8414
66;5342;AoQCAFEyLwJnQUtoqDBGO;DSxd oordsNuEgbZLfOconWAdwU;6;8415
54;6521;wGfXCCkvNkJH;emYle;1;8416
47;4922;oJYPPRtyGufOCDXsQjs X lIx;UwSA;1;8417
88;4544;EPFUkfjnvsGdSUkMaoIMRWxge;vriPFsbNgRmAjmS;1;8418
44;7369;NFzGawsNGNHxjbGMRVwH;qS jcsTnCT;4;8419
75;7730;WeHmnpjWzjFlunnzXBdhns EL;KkDshKzubcXcTfwsBT;2;8420
75;8589;kxsCTGBSwRAnCM SMnwokDNCq;ypbDmfEM tfOTkHfER;6;8421
52;5890;vQWquBaUc bCMFduhPtrYU;CHzIkViDsuksUdu;4;8422
78;5532;ggeEDgR;fosefWxOdLZKtuzgLbUBAfB;6;8423
62;3751;xxFpvWfZXFGsOj;cRbggMgQextwPZgjSzr;4;8424
94;6875;mPK;mXZJAXfDwHpoJbPErnXhPTSLiNNgvH;6;8425
58;9539;Nsplz;esszjYMTwNtcj;5;8426
51;8360;eCl;gBDKkLbOCMcTFfmQIDy;2;8427
73;4463;dcH gRuG;DKvGUMzkCEUDQQDeBXWfiSHqCZQXFW;1;8428
78;9011;UzHghKsfZRDORzgpBdgNMmaPK;nyIyZmQIknoUiKRQ;5;8429
63;6239;CKWSGzeUpLaAXOCjp PhY;SsLU;5;8430
59;3663;KajT gVTAi dGAwT;AwkZ;3;8431
80;4102;vNUruvrEtsbRSc; CyhA;3;8432
107;5686;oKrQfyeoyZfqXc;iZqHpTBKgDkWlQb;2;8433
71;9330;NfQkHeLpGVGHeZiqAYCS;mjRYtUeYmNvPKBxJfj;2;8434
85;6493;tCMMgiVGJGj;JF JIutVHIojOZfjQFNxIixWsVq;6;8435
73;6986;Kkb;ohpURPomSp;5;8436
72;5660;uNwxkIoniYEhjNdPFkGdUcV;qmSPPCfwdoAyLOQASMCeBqZo;3;8437
104;9152;jEKEyzELdBcY;iaVttMSxIUrzfsXiRSBFGc;4;8438
106;4875;KRsnIb;rqYZooIWJPgbafrNGzTtJlBAvF;2;8439
108;8184;IJoOuvpxZEJNOKJzLWiq;RfRjkeKGkMShmYjAzIaSRpnrZw;5;8440
62;5546;lHOrhCmXIFI kJOvYFoCemx;Qgvlzf;6;8441
64;7351;WOicFuxwU;dLdnVZYmvKfgwj;1;8442
84;5432;wOQKxXAMsDBhI Qet;gWuJCWaRXjUnEQsEQUySDuKR;4;8443
102;8514;mZoKaA;QfEnSpJjj mJEVbISHwozQveJmBOwR;3;8444
101;7780;L ykUU;dTyV;3;8445
80;3850;AVhjiGwl;FcpalVkNQuVDVEuRDMpxgP;4;8446
97;7758;ZdrxbLIIzuCUFcgsxbh;K bEkNGxEBj;4;8447
89;9233;rgfNUPluB;MSOMu smQx;1;8448
105;6231;mXNUqPVzBqXNKkhd;DT lAPGMunbGiOP ;1;8449
55;9194;htmn;AyYgmKRYZMlw;2;8450
76;7812;zJhxkRHWYJ;UMTgdnmjmBqTJpWDxQbw ;2;8451
51;9276; dOkIDRYgggqBLgmbtiTOioD;KZpoPWCdJcJLktlCIYEcvdo;6;8452
88;6712;tOnkUggx;Dxn;4;8453
99;3777;jwTUDCDwyfpMVMfyusAtMffMCMtQ;BaqsAOxLVMogsFVvg V eYbnCk;6;8454
55;3675;bKpYX;uAUUlklEjg;2;8455
48;6032;ihPEwvwjMURioTaxVM;OidwXaCVRbZXnY;2;8456
72;3851;fbWvopWrxygKHzgaAmddhRdVnIfbn;lYyIgHv BQAWfVbd;5;8457
85;5468;sIhKNHwOoYzyILvpPiP;soLtDh;1;8458
82;9918;OQKxQzDhSv;ShXvAKkVveClQqXHYFVpmApuvL kh;6;8459
70;6276;LzBprjyGwrikTeRxQaymRJEf;sjsxpCjxCHAZV;3;8460
103;8158;kHLgNhcyYQIdUyy ClXeOWNiEuGyTh;YJmyk;5;8461
52;4367;JhcwyHQyvZoyngxkJikCQ FRAe;yGwKHBUpxFGcAWPbcsUBw;1;8462
66;3654;Mrl;R ck;3;8463
70;5065;eCluqUidKvWWvFGaBJPNexZ;FvSRUZXCcsQOuW;4;8464
107;5652;rAWzP eWucREzpLfZFtwV;NKVOGfO;4;8465
72;9701;raKcvZeDTuucaDcwZZIAuPx;BgNSpAnvakkGjb;5;8466
56;6893;jUEXCCTl;fXmFIawFGCsvIPMbohyXLq;1;8467
109;9455;udsutwaoNVIjksILrPNcWkU;ZLQdSJ Zv;3;8468
50;7004;sAxJYJzlmG Bt;XBMUGbP;5;8469
105;7772;XBEKmZTFyYOhBFnE jHMOYGkJutf;cC drQiUpY;4;8470
101;6467;gLelveoaudAnuzNUjvBBca;YQvDD;3;8471
70;9830;SjsKpPHpGpYE;UBv baiGf;5;8472
101;5844;DCwPWYfnGMO;BbnVOvoZGGHE;2;8473
59;5781;KiYTKpPblrebfNZyP;IISYbNtwyUuwvCnGetscEwCvnS;3;8474
85;3574;dLdCI yeDgfAuxRWNlrxb;AUAXpeWbZva;5;8475
91;9754; muhSUivOTJCqSBI;LzCMmAtT;1;8476
95;7977;XkU klfVLhtEJSMMFsNCtxOULbPhs;vccmQOicgDLoUSiK;1;8477
89;4600;tZgCJHZgQuEzDKVHJhKJwtnBDn;ilXPaErbNX;5;8478
104;4995;gRVQ;aIJhdqCRgYtqkn;4;8479
105;4494;Px XahyXPvhHwji;vDf;6;8480
78;5136;a fuylLPbVgj;GjizqGWuGgyLWn;1;8481
88;8213;rxHLbpviKNRsydFqryDgSNOZXEMan;MSav;2;8482
104;9316;hYoMIJXJuPETvsrouXaZJtno;nL h numVVvKLtdV;6;8483
71;9298;bvNrMU;mYCDUEiVOzn;1;8484
62;4022;CO qEGUKHCOKNXNOypfi;hVNnXFOmdcyKxoDcS;3;8485
56;9996;RNeJqx;bmJCKgsmfnwCMfezzAPDZAaR;3;8486
96;5324;z JcinXDlkNPaastJitpXaq; RKyiTLNRRZEkxvsFGRVsBRfgHA;2;8487
90;8298;LkEf YhUo;HgpMzsVJBaiafyjkHONqz;5;8488
78;6559;CKF;R QFGSlCJexiN;4;8489
78;9831;qXPcyNWFmE;yap CsOXgdWKvEPQMYG BnNe;6;8490
86;7395; buVRnbOnrJcPFUqOdioMlEZh yt;ile VYB ;2;8491
82;9047;sIVnCjnxmJOPoPNII;WbaTYopDOcKYblTh;3;8492
75;7926;itytcFCSRm;DmYG;3;8493
106;8816;RomVtPTli jRhu rQkS;mygjmRKPyFywx rOswqHXvh;6;8494
52;4800;oqiZYJkvjDVzlpLmIhqwvufq;BZRtfqkutHO;1;8495
102;4265;CRkaSMpXplrPwONlsop;ZpPUlfKSxecC;6;8496
45;9130;wRUbGiNz  NB;pHEIOiuoLLYMIlBvqekTAxVBWdV;4;8497
99;4719;fjBMmiTYBICdmOvrCExDeovu;sJUVIccWZejCylbookAn;1;8498
85;9909;GQZ;EFxhNmoIaj Kf;6;8499
62;4525;b fZWiMkmwyLOwRGj;lykOqyKmDGcorbqUTB;4;8500
94;3604;tcyOnyRxKmZ;jOzJdRmsVRhMTFdzzvAiAhyIBUM;5;8501
90;5035;UQfHdOxIUY;VsxdGVeyRJf;5;8502
83;8021;vwfXqhAiRGOf dvVQKxHjUsOw;Ww BKJasolQMpFxzEgbOSO;1;8503
48;4580;qBgxClCDhUrWLYjpdV;FysoVBEhkdaKkZHwKKpEMYiMtudK;5;8504
44;5178; pMuaeWxTtXIrjpYof;cMsj uplFDzGOTlufYXPB;6;8505
77;6352;RQxMewKsbqF;LWKaqYuBJlG;4;8506
88;6599;o jMCPgcdhzvb;KvHYyWEjweUNIxDpEYjIzqREYNn;5;8507
103;8574;GKVeSIFoHRylPccmPBWn;CLMMBtCxjIjlMRwrCGWucJ;2;8508
86;8306;lBLrjELYGRXAkKCiNYamq;Hc VJJoW;2;8509
70;6596;hIGqZuREqZCNUBuXddvKI;KiHOfHHxShEx;5;8510
87;3520;Q CGpbKBCeFkNBPGnHvrXMeygdMbU;cYpzolLfrmVZRbc lfhyqEdRP;1;8511
101;4167;IcXEipvSblvYUVVI;GWFklOgveMYRuNXJzaDYEYKzphMXz;1;8512
59;5984;nkmjdsOriomWUujSGsZCFeqz;HbtCMYOyx;1;8513
98;9474;IPhKND;ujdQJxPsEEJeF;2;8514
83;7762;LeXIQmalTEavCwEluunMqfKqavH;gUzIoZCiyHdVhCIkNXanZJHkuHH;6;8515
105;3712;xXXrsZ;NMexvUuANIb;3;8516
61;7232;zwlytOchvbHquJGavXLaC;LIQrZ;3;8517
102;3618;SDH;PlY bvwGpiRACEKfWDb focBUqii;1;8518
90;7471;tOUcRasREejcESAP;mwsAIP;2;8519
79;6366;MnXtao;CybDSmwYdFhanttrLDfBDaCbFp;4;8520
56;5395;BZWBwyvHEojvhkT;xKVSltzdMXZKXd;5;8521
46;4219;TRsNMB;gBrnnwaHZ FiDwQJcfvTuhCbSB;2;8522
62;6783; mcHdc yCE;sssODbldzJimytFTvfeoF;1;8523
82;7823;XDEKP;RUUyTgxR CQkKZLtd LQAtMwSsKe;5;8524
69;4447;bSfHGIKQFmCPdzkzZAzj;CaYhcNic;4;8525
62;4871;pgcsYvWRaLW;xSgCsIpu GQlYqYjvU;6;8526
89;6258;dbLldvD;mpoUMLMtvXl;4;8527
52;7918;lpLiMiZXbTVOqmtXgLMZmUr;cqcxPJHKsHETzdLYiCw;2;8528
44;7877;qUTBSOsiEJa;mwVgPfRi;4;8529
72;6598;nYEucUNUKiyl;AGuMOGmtVlTNJY;3;8530
82;8063;WaEfZOehunJEhXBHqDZuSL;UtgE;3;8531
75;4915;gvUxEaJndzLA;eCgCUhMsN;4;8532
108;3595;QpIc rCehiju;bMlRrkqlzSVlisFyrial;5;8533
52;6649;FKIeBScQLcexEvsPrPM;oG pyHOBxwKNnxyk;5;8534
105;6521;TecUHtnnLYJzItBxkFbpBTxCOs;dGU;1;8535
56;4076;Wrd;CpmUNHGkENpTz;4;8536
90;7343;jEqUjPerBxdzNVGm;mrIybInwxnonPWOv;2;8537
72;9185; fvBPaTDjZXmhQG;pDyZeZ;1;8538
109;4857;hLyPrmVOHwHeKITRTfysAIVnfA;H s;6;8539
74;8918;RDgIqYBLGBnXzooLREAZLxLSLM;MdhViKkwCHIUGI hrwcEm;3;8540
59;9323;BEFo;NFgaqiCmaQ;1;8541
74;5103;HNRtzCFdvhMpWGFW;jsVia Yvf;1;8542
75;7745;goqlpuezx QHWebJUzmF;bdVTcsbshyqFqHJmgJBY;1;8543
51;4273;gvfnr bCvgGyRXm;WeoSgpWCKPVorSyiPhKbkUZLnHFBfF;5;8544
63;7796;gEzCZoNTHhUmUIYZMh;rzRoZwSTrWLliE;3;8545
78;3935;LLJHkQepDDbjbaJHjwjLtRmNTV;cvTOczidF lrP wRJWlQb;4;8546
56;3966;NeZSzeeU;wt QmDo;1;8547
95;5325;uIMaAlGLoBdZBWhVnFCWsX bEWiYKF;CwSFb;4;8548
86;7134;kUbAMGjYLIhIOGkjsGBKT;YFjlhWKZCILXYHfSTHpuWCNl EhyKC;1;8549
95;7910;FVHrLQIpXChNKzefI;hpoLvJSonReEJUjnhDzaoOreJX;6;8550
109;6060;HxSEC TO;lZirFqMPMXbfhrzRDsvL;2;8551
66;5927;gWPnPhdgWNgzv;aYrOwTgnPVPWLN;5;8552
45;5708;AHEBCSKaJBdgAL;fq ;3;8553
54;4488;aPGnFGZpn;xCJqbRfwaHVgxvuXMH;4;8554
101;4088;rbkhPaEBBsmxHwgNMsbmLyMn;hjRxrZ;4;8555
55;7474;pfCzMQjzYtINPtuNIlAJhGOI;VqzOOAkFPczwbhjkjFbM yvAy;5;8556
62;6296;ZVDhEALcvRKowWhWTIXtdj;kCPdRZhEXgzugasTNFStQ;5;8557
87;8541;nXIUKYamSiMPiSwdFBjBkOpJk;KAWelVe WaBZ;4;8558
102;8749;qFdBDSgqlvmezcAHaXUEdoUyNT;LhaCvTDfgFvzXzrdsXK;4;8559
99;8952;AljDfxwJkKKXImVfKQQv;pMel FobBuI;1;8560
69;3594;zkdKFw;YNUwyp;2;8561
80;3704;pQdBsDjVYUeCgKP;JUnUaTZtYnok;5;8562
62;4565;HbUe sUmqXpvZgxEOoWVyxlL;cThKwUAdlT;1;8563
88;8457;FzxlLuDMqICQHzzVIGKwp;noxjxeyEqjFv;4;8564
75;7910;uwdDGDycTELBWwUcC;EfQWDDTGEgg l;1;8565
108;4263;seKqtDrQBcMtQcB;Hzp qay zkaJcextNAPjxFret ;4;8566
71;6638;hsKLswZZXolg;JLAuXLmXpYCoDgZEiOlScxGDDY;3;8567
100;6222;HeNUgMdeA;oBRtlgHyThJJGELDsHJTeZNDzKUToG;3;8568
78;9137;zbkIPLZuSPGKfujWDzN;mIMMCGwbdhAl YLZXUs;2;8569
92;7437;XCaQjQKRZhUCNFXJXBONI;DEGRTlvnGMgW;5;8570
