id_truck,name_truck,number_sign,factor,volume,fk_id_category
8267,WxWAdb,A74C,1.05,46.54,4
8268,NbfE,NVQ2355KM,2.57,66.68,2
8269,bBm,N92E,1.71,108.62,4
8270,tibbe,RT1517FDN,1.11,59.75,2
8271,AYgoYxLItswRYVf,OR516U,2.35,102.17,3
8272,DUw,UMY4346S,2.12,83.23,1
8273,oSoIPntYZgiomem,ZQM4007LQC,2.76,59.71,3
8274,eGPmSpAVzdqddVG,AZV6871YEM,1.68,86.21,2
8275,gRzAXYtMBVJdaT,P69MM,1.63,70.54,1
8276,MDHPLMxEiD,D458U,1.91,83.33,2
8277,HtNNcD,C9389V,2.26,74.93,4
8278,qZuCRmqa,EYZ3129CVS,2.96,88.25,1
8279,CJfe,LJR71QG,1.89,45.29,1
8280,wZRQ,WQG583OPZ,1.34,59.99,3
8281,sCZs,DTB958P,1.98,70.05,1
8282,FcOEOzCEgOuNa,XL7214LZ,2.71,104.24,2
8283,aBDZW OlT,PS35J,2.44,97.3,4
8284,JNv,V56PL,2.44,94.64,3
8285,KgFLf,U512COM,2.37,110.54,4
8286,mzyeR,CSX1797XG,2.55,78.48,3
8287,UUSQYXhWlGLZFX,Q376E,2.98,49.4,1
8288,quUlYtt IyZ,DZS7400RSL,1.88,67.76,4
8289,Ej Mcw,LRY666ZL,1.89,102.12,1
8290,GGlMnTTuU,NGE799AX,1.62,55.73,1
8291,vrOaYrEEuq,KAA086R,2.17,75.84,1
8292,GhjYTk,LWK88XTJ,2.55,51.45,2
8293,kVSvzTp,AQC034G,1.76,72.47,3
8294,bnvMDdCxiaQSH,AE6787TTO,2.88,103.52,2
8295,WsPwIZdEnG,DU226MNM,1.95,95.55,1
8296,DHIPbCgGPq,Q848R,1.34,108.73,1
8297,GFWrUwhCbQQ,VB035Y,1.34,54.46,2
8298,fPJQ tMvSAk,W1562WOD,2.15,91.26,1
8299,GLgavVmA,E30RKE,2.2,83.37,4
8300,UMEKrMnoWtsI,FR346UVS,1.81,95.8,1
8301,OTwjsmNWFvNLV,MBH97HLZ,1.41,107.99,2
8302," mGpHgyBFyMU",O1834BSN,1.95,52.28,4
8303,rrywYvPHV,Y50VJ,1.08,110.47,2
8304,aQHqDuPsLb,WDK882T,1.33,87.59,2
8305,TBsAjpGrpi,SJX9611KB,1.45,105.05,2
8306,xsZqzub,YJ6807OGE,2.79,94.23,1
8307,kqArEC,VD3593CJ,2.09,68.26,3
8308,F fTpBbUrFv,NT8566Q,1.67,105.39,4
8309," sjvJMCJ",QP6899Y,1.96,57.86,4
8310,YKDzulSDQJ,BJ7453VG,1.72,75.11,1
8311,oxUiIzYPa tDQrX,IJ73R,2.23,68.31,1
8312,LJ Gx,W8988K,1.21,96.14,4
8313,Hej HanvULUxQnH,NDT420VHT,1.7,76.6,4
8314,HcZ tpAkT DVblr,IXE15YHR,2.55,109.24,4
8315,AgeiQnrLcEa,BSE575OF,1.17,102.25,3
8316,JJBHtWAddcroS,KUM92F,2.55,81.29,3
8317,ldv,YW692U,1.28,81.07,3
8318,Dwoga,V8190KJF,1.24,45.19,1
8319,UKCtWaTpSaVwEPc,M51XWF,2.68,99.17,4
8320,UiUz XddbFF,BT69YU,1.53,104.59,3
8321,Gsy,TX94D,2.36,57.04,1
8322,Mg iDEXRdpq,J23OS,1.53,56.13,1
8323,sBEy,QW944L,1.01,92.31,1
8324,hcps,ODE8036MZT,2.71,108.19,2
8325,"Qz UjxceGLXg ",I843D,2.34,80.99,4
8326,UYpBnWiIfmYOn,N0468JZ,1.81,109.74,1
8327,rkPKnZuukkeot,WGC56J,1.15,57.86,3
8328,mxsyyExNSb,S64E,1.1,71.85,2
8329,lJhBoBfOyJCIGo,U17EKY,1.95,107.8,3
8330,FyTPLQ,W1713XNV,1.89,51.57,1
8331,eACzxDZWuw,BIM1759O,1.59,72.47,4
8332,ioerUuN,OV310Q,2.46,59.69,3
8333,bTzaNtZQxEilXl,NJ69VTF,1.2,65.87,1
8334,ECbh,X496ULY,2.11,67.85,4
8335," bbquZGVq",VY28MR,2.45,58.56,4
8336," IBSH HPhgF",EDB967HPB,2.01,85.26,1
8337,vriP,ZU43KAC,1.07,108.22,2
8338,uJnLgw,EX7821N,1.6,79.36,4
8339,whAyftRdHbEiab,MV3063JN,1.37,81.05,4
8340,WuZQfTUtIfBCO,S411G,2.3,68.29,3
8341,wLOZ,IMX466NU,1.29,99.06,4
8342,zWxbMDnreWVLWE,HQT90U,2.08,68.85,3
8343,TZJzZDFoxbTE,E957QKA,2.47,54.77,1
8344,ulapVTQEw,ET669UL,1.63,109.5,4
8345,OpnfHo,D5957TKB,1.22,91.66,2
8346,krINukyC,MWC2143JJ,2.46,90.24,2
8347,vobgjLgq SG,O921A,1.53,83.93,1
8348,rdNW,BW52SC,2.83,47.48,4
8349,"Dv ",OU9158J,2.19,45.42,2
8350,LfqN,E9479MU,2.46,87.78,2
8351,pKSeghnaB,U3668C,1.92,63.32,1
8352,VSTCMQHd,BX052IZL,2.56,47.7,1
8353,YEzh,ZM783W,2.73,101.33,3
8354,qOJBQP,UP97AX,2.89,69.77,4
8355,wtkNQYYsKmsLe,H5756QP,1.5,98.22,1
8356,bBIO,J18I,1.01,93.94,2
8357,uwnmYwzjZqEmhrH,UR3535NP,2.23,53.25,4
8358,QAV D,QW6245QRQ,1.31,80.76,1
8359,Qqu,MH80SQB,1.28,103.91,2
8360,itzeFvUpQgFWwzJ,ELV558BQG,1.83,56.11,1
8361,dYBTwW,WGH43AW,1.19,65.83,4
8362,syp,OKO1336E,2.16,85.11,3
8363,hJdqeWIuDSIlX,KKC649U,2.88,79.04,1
8364,j xXzsjkBZlCY,SDX4040IFM,2.04,84.37,3
8365,OMH,GTD5072VML,2.1,76.16,3
8366,yEIOxJukugw,NJ12BO,1.28,76.09,1
8367,AmQnz,RV339R,1.38,58.23,3
8368,lVRObhP,JC8948T,2.04,108.02,4
8369,syNxOlw,IEK1611BG,2.85,61.47,2
8370,noVRzeESN e,B295SIL,1.47,96.99,2
8371,q FbWfl,B4181K,2.92,89.47,1
8372,kDOed,SX094XN,2.57,91.04,3
8373,mdjLIFyyrYVBC,L998QC,1.6,108.63,4
8374,RURhT,P6110IHJ,2.11,106.93,3
8375,IUaVprSnJC,IFF8719YVE,2.19,103.03,3
8376,MnWAWOvG,RD1501WHZ,1.36,91.05,3
8377,XyePOCP,VWN789WHO,2.63,53.16,4
8378,EVojuDOOS Ju,A59PJS,2.14,71.61,2
8379,"fEC STkRoXzKsQ ",GCM4232VBA,1.68,64.82,3
8380,MFKnTfuiRUKDWm,KMX6976XO,1.53,79.18,2
8381,uY RaMlYOfuAe,ME75K,1.56,63.92,3
8382,vuXRFV,U2008L,2.15,89.84,4
8383,pqZTOphponPckV,M079Y,1.16,45.21,3
8384,tTJjbvmG ig,D8709CC,2.19,98.07,1
8385,aYaHaCcsbZIfsz,Y79BL,2.7,53.87,4
8386,HjHOvQsgDy,RTB2088DKT,1.53,56.7,1
8387,MptnP,VT1840S,2.3,95.06,1
8388,KpvTCuzbj,EPX78ENA,2.91,65.68,1
8389,Nnp,ONS1522LM,2.36,92.89,2
8390,OQTV,LTQ72UO,2.32,82.56,2
8391,rjtZxktnqa,BV2692SS,2.84,109.61,1
8392,PBptgVha,DS52IUH,1.81,61.68,1
8393,TQDYLeFzum Zaq,G279DJO,2.74,102.69,1
8394,TuLHa,SUE163K,1.88,54.83,3
8395,ovBYl,XH3804Y,1.29,68.46,3
8396,ezVNdwdff,XR3666P,2.85,87.09,4
8397,MpujMJyoyhzdYJV,P7240CI,2.86,94.75,4
8398,yHrOFNV,HUH814J,2.37,53.3,4
8399,KNw,U46CA,2.75,103.83,1
8400,asMNBSOpp,U620SNW,2.76,69.98,3
8401,FmodxIniXf,N19ZZ,2.93,48.8,1
8402,vlNxmO,WMA38YX,1.79,77.57,4
8403,qwTfuglusIcrps,A3212JU,1.31,106.5,2
8404,R EoxMxjiKqvLy,O841H,1.99,92.15,2
8405,qlkqF,CTO9899YNL,1.84,47.8,2
8406,TAgjOuqL,LGT29Z,2.05,79.62,1
8407,iFiLVET,PPZ937H,1.98,86.78,3
8408,o ZDAAeYzDvYNN,AOA09HIA,1.02,58.43,3
8409,SyEDhsvp fJuR,M77JHA,2.52,93.19,4
8410,kbWACvF,CN62EMF,1.97,61.21,2
8411,xkoOcvbfYNzQQ,ZG90X,2.97,73.46,2
8412,iZr,BXO219N,1.36,87.43,4
8413,JTFIGeRoC,TO3098YTT,2.43,74.25,1
8414," kgfWPynMZi",L79GWV,1.36,67.62,3
8415,wTDPVy,NZK29NR,1.51,62.71,1
8416,IwhZmRqYRwHEqJ,P825Z,2.26,104.23,4
8417,UyhNNbJ,LGR0093NL,2.82,109.52,2
8418,zshMWo,PBM174NNZ,1.36,106.59,1
8419,dTxdZAo,D42VB,1.63,66.54,1
8420,UFpkzEpcODh,QL8309RQ,1.1,62.6,4
8421,aJbeKHAbpPXfD,TBW5724K,2.84,94.76,2
8422,amKspitMq,EIM721AHT,2.58,73.85,3
8423,bxHqo,O2736QXE,2.08,50.51,4
8424,mNMkAetcf,STG9958QLV,1.2,58.09,2
8425,uaoY,P87I,2.63,53.26,2
8426,FTtXHIiEWv,N1347L,2.84,87.9,1
8427,yNHRv,AIU662F,1.83,98.15,2
8428,roD,LO4896O,1.5,102.86,2
8429,qkaKTSuhT,XHU5164RET,2.9,71.04,1
8430,gSB,QTM412U,2.49,83.76,4
8431,QuIzB,KO0784GJH,1.34,78.14,2
8432,ViIu onDwkMUHoQ,B116FAY,2.46,46.33,3
8433,dcO ULLVWoHn,U815T,1.92,75.19,2
8434,pawTZLLI Huch,K13DUI,2.23,70.5,2
8435,qwvSIz,G7682BEB,1.2,80.63,3
8436,zsGsoRA MN,VCO745Z,2.3,73.38,2
8437,jeCszeLt,CAQ071YTS,1.59,54.72,3
8438,FIqT,N30J,2.03,49.17,3
8439,mQWevbDGr ii,SOI18QCM,1.75,50.31,3
8440,"hh ",KDS0824SIX,1.62,45.18,2
8441,jpCMsfvPNOZyf,S67LQ,2.98,97.93,2
8442,UuufViJCqtAelC,QY77C,1.98,65.48,4
8443,NdsmsmRcfNUq,K9590M,1.03,109.52,2
8444,ZKxBMwbWXNU,C0653WE,1.9,69.36,3
8445,jo FmreKTI,SLS4887N,1.59,58.65,1
8446,vPUKfvTNHvGck,A66NVJ,2.91,46.98,2
8447,mMTagtbfCTjVt,X6011KQR,1.22,65.85,2
8448,OvoSAyCNN,Q33Z,1.64,46.48,4
8449,qHrMe,VPC265DKY,1.63,58.12,1
8450,gaeJQSeaCwfi,G75M,2.14,106.07,4
8451,BVjouOzfV,IFX291V,2.83,110.95,4
8452,pahRNKbWwlxqG,PM9277VZG,2.72,104.15,4
8453,zarvTBt,I48MD,2.73,100.98,2
8454,IUszoHmNizVzpV,VMZ528S,1.64,64.26,4
8455,WpicXiDNQyV,Q454MNU,2.72,93.94,2
8456,gkLiGVEPWm,B410BV,2.43,105.87,2
8457,CEtrGhFgitREHq,NV1365KY,2.59,47.11,4
8458,wKtKZlXaHjqfWl,NTH384SRW,1.58,106.29,2
8459,kmJHviE,TB77YN,1.93,105.04,2
8460,mcSwUeJHpv,IVW773IUE,1.94,81.08,2
8461,bBfhAwgNFabdkI,PLT8545ZU,1.42,108.07,2
8462,JIZnBWPJTujw,WY305A,2.53,82.56,3
8463,VURyGUwATDJzy,NEY817SXE,1.41,94.11,2
8464,LwyLyzDb,P96MO,2.04,62.92,3
8465,B IpUPOC THn,M656CR,2.52,66.19,3
8466,T CeK,IOT26AR,2.81,62.16,1
8467,BPFsogLAldEZ,UN95AL,2.66,50.99,4
8468,DKY,L935XHC,1.94,57.85,2
8469,CUMZJdGJLK O,G7529AD,1.29,100.78,2
8470,EPMdL,QH302U,2.78,110.46,1
8471,VPLjDNKOujZ,FI7374E,2.01,76.37,3
8472,ERRkZjcqWnrIhcV,FK48WK,2.27,80.54,3
8473,qvtBEXGSf,YHW176AAS,1.87,91.82,3
8474,wCnSvM,A02QVV,2.53,101.69,2
8475,HusmQytaHGUnC,WG52RKA,2.78,50.35,3
8476,oZgtqjylzPA,U9895FTZ,2.57,60.59,1
8477,NKtpvzjKi,SD22WQQ,1.92,46.83,2
8478,lqiY,FD370RAY,2.92,66.19,1
8479,JCj,Q334NZO,1.88,91.2,2
8480,CBUuah,AZO137U,1.48,79.2,1
8481,EijOasUH,FH426MMX,2.26,75.9,1
8482,FyczZSLBsL,Z66J,2.33,59.82,3
8483,OyATOcLBWSkI,CMD455XC,2.7,78.35,4
8484,urETdVCSJGGgQ,QR20KSV,2.65,52.7,2
8485,Rm mGCFNT,ZF76TPC,1.81,102.32,1
8486,qYAh,QN458TDL,1.23,57.16,1
8487,pjaGBIZA,TWQ39ZJ,1.84,50.24,1
8488,qdSWXYGElQSa,F832CE,2.86,78.02,1
8489,erq,Q749JJM,1.36,105.97,2
8490,X hjVUXEmRTae,Y99GOS,2.2,57.69,1
8491,AQxCKXTCj,D58V,2.45,96.19,3
8492,okBcoCFjKhjwV,FD352KZJ,1.58,97.35,1
8493,HVjPUepgBpsgM,J238GNW,1.97,59.15,1
8494,sajZTielZWy,UZ432PW,1.03,109.35,3
8495,SNkLsSzti,VIM355G,2.9,64.44,2
8496,SBYbqGyApsei,VIF6964G,2.62,80.84,1
8497,HafimUh,ZTY5161LAM,2.96,88.35,3
8498,BfhdDviPK,CJ6822MX,1.72,52.03,1
8499,rzscUeaDz,LGQ3104DK,1.41,71.63,1
8500,mzUwNAqYTXDrBtl,L6823GKK,1.31,75.7,1
8501,JgwgrkVlpDhu  f,AJ8114J,2.82,51.89,4
8502,LLqkTnacTmsr,G6992LK,2.37,75.18,4
8503,snU,CXM2872ZF,1.13,101.06,1
8504,fYGhbRKJ,C469NJ,2.72,57.16,3
8505,xzIa,WK64D,1.61,73.59,2
8506,JP k,X2687M,1.9,108.11,2
8507,zYdUOst l,T9403RKL,2.71,46.77,3
8508,ZvNVGTeRWrr,MQP9093DPZ,2.64,45.81,1
8509,BWRq,WJS2037TY,1.42,106.94,1
8510,NHviSC,BL882VX,1.47,86.17,2
8511,"SNx ",BH85RXT,2.52,82.43,1
8512,YntJTFOWE,ICS477KFB,2.25,65.73,3
8513," SmnIvhItrGE",IN26C,2.01,76.65,2
8514,"rKJqVED ",INC28CR,1.02,53.26,3
8515,Sw UjTp,Q5933Y,2.11,77.09,2
8516,qGckta,BKF5879SKP,2.19,72.41,2
8517,eTjXheDjFdrVva,FS9974QB,1.19,48.75,2
8518,ETb,K99G,1.66,77.84,4
8519,vnlHFocbKdkGw,YOF76VLI,1.69,102.28,1
8520,jkLU IjrfXz WnF,AJ402KVL,2.05,91.56,2
8521,ENUhZi,L48K,2.06,65.3,2
8522,uxRjWtkzoikKE,YZO7963KL,2.54,98.69,2
8523,rxxJN,K1468RL,2.07,107.85,1
8524,lZN,GM09M,2.11,93.74,4
8525,SHxYnS,VJ867BU,1.66,50.63,4
8526,tZtidxpKo,LQ018GX,1.76,90.07,3
8527,AyUzlQs,QL069J,2.72,82.09,3
8528,"lNL ",B15PZW,1.74,100.69,2
8529,SxsbfHExYGMYtPA,V193LB,1.85,45.76,3
8530,ZbYgFoXfIdFKV,M7524LCJ,1.08,58.16,4
8531,OWPuXDFy,E1025BM,2.38,104.77,2
8532,cSZMkgeLdFwlTm,WYW303YA,1.51,65.93,4
8533,BWvKjkpgnC,JYC59MD,1.26,91.06,2
8534,ogtkPdBXC,BP19ZBJ,1.26,48.61,2
8535,RaKa,MVE313JWN,2.09,83.43,4
8536,ZDBDEKbUpw,OKS82J,2.82,75.19,1
8537,aMYJu,DZL501H,2.69,66.88,3
8538,VeeHAOCmwKi,P2084ZEE,2.97,89.97,2
8539,jDY,OO059D,1.69,105.47,1
8540,UlBbeYSLsYFQLAV,MNG4301GWK,2.84,85.34,3
8541,GipVcNHxmIy,E8867TTJ,2.04,97.87,2
8542,hDD,SZM2304FCF,1.7,105.86,1
8543,MoUUK,GFO71ZP,2.22,102.01,3
8544,ZcfhJ,GGP60LQ,2,72.55,4
8545,gfillSjXmhbp,TS7998ZP,2.79,73.48,1
8546,wwhzUhgCrdJQZk,LA33GCO,1.63,101.03,4
8547,niFLpJZSQYxl,WBO8731A,2.61,90.02,1
8548,OwbxzB,U54E,2.63,99.75,2
8549,yffVBSSsru,NDO191BYK,2.95,85.9,2
8550,yjHDbox,JW686WKM,1.91,68.52,3
8551,WXPvVJOKieBcAJd,D51JZQ,2.48,64.59,1
8552,orPXYzzMnw Rcv,YO248S,1.52,89.56,2
8553,gzpACLsXWHL,GWC486BSG,2.94,99.44,1
8554,WgRZeOJB,EA3353ZQ,2.07,70.15,2
8555,ocRRncQDFVC,HJ047A,2.67,104.02,2
8556,SJzUfNe,X690FDR,1.9,75.89,2
8557,cdlKzcEgMUVzLbL,K50U,1.07,96.05,4
8558,gpvgwZ FWAZ,MB5705K,2.2,90.96,3
8559,VwV,E1768IS,2.87,64.03,2
8560,rRhXPeiVvb xts,BA50BFX,1.65,97.31,3
8561,Q XaeRC,PJ62BW,1.95,107.33,1
8562,Isjhy,LEK9584SFS,2.76,62,2
8563,fiPwemv S,CD6054Q,2.53,54.87,4
8564,YWSjW,L885RGZ,2.41,51.58,3
8565,EPkcVOgOb,MFC24FL,2.92,90.83,3
8566,RTOzh,HCX340EW,2.78,52.64,3
8567,PbHqNGckGzgycR,V132G,2.26,109.62,1
8568,yJrGvDR,SB239HXH,2.54,67.68,1
8569,nHnIq ZXHr,XR880TA,2.81,63.63,3
8570,fwW EmgBYPNUr,P86OIS,1.94,74.29,1
8571,BKVeYT,O9563KYA,2.28,54.89,4
8572,JhOmwmjOL anaKp,X945G,2.66,81.19,1
8573,tjd,LGR301RDQ,1.92,79.64,2
8574,IeOMx,CJO336TH,2.41,64.03,2
8575," kcPzouDsY",ZW716CZC,2.39,75.35,4
8576,NKX,YG41E,1.46,80.33,1
8577,ouizwFMhV,H72DCE,1.25,109.82,1
8578,oLFlSl,ED30JP,1.27,66.06,3
8579,AAyJmsbOPlRJkPl,YPB747B,2.76,85.42,1
8580,F qYML,Y627X,1.2,62.33,3
8581,dBP  gcjwtmWcG,DCG153Z,2.21,95.61,2
8582,ADiUnwruQXe,KCL28DF,1.01,104.92,2
8583,tCTGJLVSjtGV,O6745C,1.69,46.92,1
8584,GqwtgILjwwiTBl,CR4185ZAP,1.11,59.64,4
8585,XmjMoAOvItJZgc,AK2815XNR,1.47,95.79,4
8586,UkAjq,JK2239Q,1.71,47.43,2
8587,MFqYkIfNgMg,HK16VL,1.43,50.59,3
8588,FJeqqxypHAU,IE6617ZWJ,2.27,100.75,3
8589,mHOkov,MKA1922C,2.28,100.05,1
8590,DlnXLfEGtuFTcx,U46O,1.81,56.22,1
8591," fhrGNa",YHM96NY,2.26,56.1,3
8592,mfxwPDQZjSrcr,C80NA,2.38,70.7,4
8593,R  xirfetz,FWP377TUC,1.96,78.77,4
8594,bNrzBAUxI,AY124LPF,1.59,70.06,1
8595,ocHsZqv,YHS7502L,1.08,79.32,1
8596,PzNcJ,WIM30P,2.33,69.55,3
8597,nMsiv GgL,R9175T,1.58,94.29,3
8598,xADVubiDGQ,ZOB366HY,1.43,69.96,2
8599,XRGSvBFjJ,LWE403WT,1.92,80.33,1
8600,zRgXKiRU,NG34I,2.94,99.55,1
8601,"GFjzCGb ",SYI367X,2.21,68.14,1
8602,Quyooyurr,ATC2419S,2.06,85.2,2
8603,dYsoATB,CVA4459IOC,1.86,91.28,2
8604,vnP,NF52JJL,2.92,85.42,4
8605,DLYHKvC,IQD474Y,1.93,95.38,2
8606,pExBUCTJvXiO,MQ4417M,1.78,77.8,2
8607,rUdVPy,HKL3907D,2.99,105.41,2
8608,pPh,OV1370PVR,1.06,64.52,3
8609,jktHmy,WHX3829BW,2.5,101.59,3
8610," nEpTSdOjsOzwR",NY65O,2.49,68.94,2
8611,yghmOu,ML529L,2.54,70.49,1
8612,NJcGzesAnaFC,T8570MT,1.21,70.72,2
8613,lJGhwBRSxvKat,G1852M,2.89,80.76,3
8614,HEAXFwp,ZX5211H,1.74,82.52,1
8615,FeQgwNTHaksO,VIX672MQV,2.15,72.41,1
8616,pbdRV,EJ57WAY,2.98,50.7,1
8617,ebZRHyYKDif t,H4131JTZ,1.58,83.75,1
8618,gwnyTgS,FO407XR,1.4,53.17,4
8619,QQDRpVAzBnFlu,BUE969AV,2.46,74.34,4
8620,GApToe,KZ0546UCI,1.48,107.13,4
8621,OgO,T965TXE,2.3,91.14,1
8622,Johpg,YIJ955G,2.3,61.61,2
8623,sWZpdryU,MJX7813D,1.5,45.65,1
8624,dsiBMVDpvH,OB02JX,1.8,102.68,4
8625,mLpP,PG456PS,2.69,109.92,4
8626,ulUOPrcsH,VXQ7841SQ,2.79,97.76,3
8627,"uMmGgoZa ",WT723ME,1.22,82.55,3
8628,OyBHelRdCwEDIoy,U7696VQQ,1.33,103.06,1
8629,rWjKKk,VZ306CZD,1.89,90.09,2
8630,PvHPUMW hSL,D66CP,1.25,87.11,2
8631,stT,RM4941TK,2.85,84.85,3
8632,HAJIUelPoyJol,C4046J,2.74,54.77,3
8633,FbextRKzaDcUK,VYB607DQ,1.08,46.11,1
8634,NJar k,NTL647TIE,1.48,47.74,3
8635,oEoIipeg,ZB292EV,1.82,51.8,1
8636,OSJQbZtnfVGg,UN87H,2.18,105.36,4
8637,UnCVODnYZgs,W3154ZS,1.66,78.18,2
8638,XJIhAAntbRLa,LX57E,2.63,105.36,2
8639,kVALD,TDS22WG,2.7,47.59,2
8640,nceoYZ,V4904RX,2.12,106.64,1
8641,lFgBPnsXD,O6386UUX,1.03,64.86,2
8642,zTFlxEHx,ZWO379RZU,1.71,88.68,4
8643,RapvbztrSLp,NR33RFG,1.54,87.29,2
8644,kY aFrLrAd,N98J,2.32,85.69,3
8645,btWOSvURkepP,OC79DRB,2.41,81.32,1
8646,VyGiwmuHmTJ,FRK52CA,1.85,70.95,4
8647,lOTkiKQhKzLYG,QIH74Z,2.68,74.68,2
8648,NdGd,CYR18FJR,2.03,89.7,1
8649,UPdVdaXERPGw,SP2331OBW,1.35,103.04,3
8650,zDasbS,Q4044RD,2.01,46.66,4
8651,eCwGANbwZT j,Z478PM,1.63,108.89,3
8652,IZpbJpxB,IF60R,1.83,56.82,1
8653,upufY,MB59Y,1.86,110.32,4
8654,CrHesfRPvxuyoxZ,F941T,2.16,103.05,3
8655,bfzvg,X95IJ,1.86,48.19,3
8656,wUHecWouV,LJ08Q,1.58,87.29,2
8657,SNISvzBSskVEhNe,O9038K,2.61,55.16,2
8658,ijaum iOTHX,BT4971C,2.01,67.61,3
8659,sRDcpPWUBLj,M7987AGY,1.99,67.49,2
8660," JZv",XX07JS,2.13,104.68,3
8661,KKnlxpeuOgoxJTj,UX4799QH,1.11,93.42,4
8662,DoECJDqcd,VVC199DJ,1.45,89.37,2
8663," HxGfEpnroZyHF",P03DZ,1.07,81.82,1
8664,FgRRqj,BUX57TD,2.29,61.7,1
8665,QWlvqqdPHXwRGL,G591TI,2.74,63.93,2
8666,zBvZpqxo sg,A5955TM,2.06,95.91,3
8667,hNGxB,ED290N,2.03,77.98,1
8668,z DfkSPR,BA9495QVN,2.49,65.45,4
8669,rRI,IV651KH,2.01,92.36,1
8670,ctY GGVwgGi,XI97D,2.15,100.09,1
8671,NDJTWd,KLJ2768G,2.77,46.73,2
8672,JkkBQSN,J68MF,1.01,45.99,1
8673,QLxBu,BM3739MBD,1.59,87.33,1
8674,PfRJThwWghwdfR,VQ21JN,2.3,84.65,4
8675,vCfaJmcM,UWQ254MZ,1.97,103.27,2
8676,nxOcXfmGPS DuY,VU3817UCI,2.67,81.9,2
8677,kBarOAVfe,FJG635MUG,2.8,92.97,1
8678,DEc,IDR3223XLE,1.77,92.66,4
8679,MZwXRWewccaqjq,G32I,1.88,98.6,3
8680,WXeUAIbN,A2229I,2.42,46.8,2
8681,gWBqs,K39QJ,2.33,86.51,2
8682,jypoRuWcnhe eY,DR75F,2.85,104.52,2
8683,DQxdwEKxmNFhv,VS5790V,2.31,50.67,4
8684,RsOXtCdhW,J954EVZ,1.35,100.44,4
8685,QpfSfz,JK92B,1.15,56.65,3
8686,itqPvll,PK418ZMO,1.17,99.65,4
8687,huJqtDv,P247TG,2.2,90.46,4
8688," ROeAUogctRUMXZ",GZI75GXH,1.19,69.96,2
8689,Gaw,Y194C,1.08,99.18,2
8690,HhuPcIS,UXU03JTF,1.37,68.47,3
8691,SkiADubfBW,XOH00XSF,1.94,45.85,4
8692,xZlC,WMZ6023WN,2,96.76,2
8693,W OfWqyo,TZW299O,1.79,68.57,4
8694,eEZUb,V30ALO,1.87,61.02,2
8695,uJMtKRGflfhvRGn,J82FRN,1.99,47.18,2
8696,cyL,IY089ED,2.31,67.64,4
8697,nUciHCVFdSKNQ,CI7930TLH,1.3,100.52,2
8698,UerLqUS ifZoqN,UX59SV,1.46,97.78,2
8699,XjISnsfDhs kJbj,EZ100YSJ,1.11,55.53,3
8700,tlcpIj Ji,O0345UKT,1.42,68.29,1
8701,XZdbzU,ELO81IC,2.16,85.06,3
8702,zimRxMM,I95DNP,2.84,50.2,3
8703,aCoBkcDuF,I3924Z,1.11,104.67,3
8704,Gjme DBRGlp,UVD41EJE,2.62,104.14,3
8705,BdDwK,J850ZT,2.39,52.64,4
8706,GBGrP aharUMRh,PC3701YAN,1.93,97.59,3
8707,CXophwuc,HNI619BRE,1.23,58.93,3
8708,gVsQ,ORH92PNM,2.07,97.83,1
8709," CL",LTQ63LM,2.78,51.19,1
8710,YSjbQwyvbCO,FPD71C,2.45,88.85,2
8711,ldmgNUxomprvMmp,TY228WO,1.94,110.77,3
8712,Zg AxVrvAFVr,LL45LQ,1.64,54.31,3
8713,ZzsPIICbzc,JEL14BI,1.46,79.88,2
8714,NJGYgAvRWxlE,W4064MJX,1.43,64.77,1
8715,grJUhb,M4467IZ,2.42,72.63,4
8716,eWnIjUvYG,ZI5287DXA,1.92,67.55,2
8717,iyycyN,W6947H,2.93,59.25,1
8718,RWUMDJFO skPc,DF8589ZJJ,1.69,106.41,4
8719,gXE,H8807L,2.4,72.17,3
8720,VLcN k ZesPZ,F78NX,1.4,76.62,2
8721,cEBXl,UHT519BFA,1.25,73.81,2
8722,JqSoLL,ZC560TPD,1.74,53.12,1
8723,GzSXoCFFI,YG1075X,1.97,91.82,2
8724,wfps,I96KR,1.76,98.4,1
8725,FnHUpuJ,BK04TW,1.76,95.82,1
8726,PCMdDddIscdmLD,OC986DN,2.92,63.51,4
8727,IsKYyY,M811U,2.5,107.76,2
8728,OFQCOeZ,NWY10T,1.86,69.84,3
8729,gSwaOHPdp,PU750W,1.2,69.12,2
8730,mWFt btsYY,R51CDA,1.42,107.47,4
8731,dyXnUgTbycuA,RFO8635VF,1.74,76.18,4
8732," duwCRQ",K929UK,2.18,52.78,2
8733,mbJbuIAgHBziqor,XLK9397P,1.96,70.99,4
8734,eEpEZBaipX,XRP48Y,1.18,76.23,3
8735,ieoV,ZYT293BF,2.71,88.18,1
8736,oLBnvS,TE1363TB,2.13,102.57,3
8737,HXTSzVWR,ALD90O,2.4,67.77,2
8738,MXdvk,M69FD,1.95,85.13,4
8739,PUdtbDwiozjh,TMP1620V,2.6,105.31,2
8740,LZQ YPOioNw,XN827ZQV,2.12,71.69,2
8741,CtUVazgb,ZIR074NZD,2.47,71.48,3
8742,ZnbdOU,I1487KK,2.13,97.35,3
8743,czpsZSOzO,NLK94SVO,2.17,104.83,1
8744,rRXwZgeXS,XEC2897PI,2.14,92.05,4
8745,HITA,G078ALJ,2.65,52.48,4
8746,DBT,P50EB,1.02,51.7,1
8747,WzStRluJb,TXP210WT,2.79,53.82,1
