text_c;grade;fk_id_customer;fk_id_flight
qeHvHVfbYrfllZjSmMLQClTI,n?uomayLfCLoCPicqnA!Ls DCgVlalTidz tUGEeBIFzgGTvp.d.glis,sYe;5;9613;8295
RGUam.WKPiLEEdxS,x SGaRJGo,QNxvnzaVMbqPzbafyWKyLsZTDAghtxgMgMMTpPHXauvq,S XBib,;0;9568;2256
ciISzxLPsm vNyBClNJvx,uaIT.dSNuwHApIl;1;7318;8034
Eau?zKDytQfWQl;3;5354;922
sQEmRcfIF bWENfZhPqjTdC,WIyfG!yEb kkjsDcBkBjNRzWKm ,yyOrqsDI!dolaOQzTPLOig ;2;8113;4003
JBEiPhtvKmD.ucHrqDd,YgjMscqN f  dbewpGAPTQgRITC!UhUyJZlPfMrF;2;849;1047
MeMAkyjnEpmElEjdpPRLIIQv;5;212;4923
 !HDpwTRvcblAeMKzLduD!iuMKDjspIQcagYJvBq ?p DuLlAYRnXqjmxWpNcSXz,?MYrD,vOXwtZ FKFltgsbPxMvp a;4;431;8053
YSi?XhLrRGHyobb g!iLMPsa!wAAMHgpr;2;6607;1319
LyorKGPRDuevwwlWgHca. dQT ;5;3221;7038
rYcwtHMGB!.KNLSOlt.sWHNiUApfWZsIxCLXQj??ppR,H!iutM,vk;4;3617;1407
PkQzIMcqCOMKLwZBvhbUZMjiGxxBKxWBXnaR.,K.;2;6198;484
CH,BpkomYUFR YcjTjZw;2;2195;6068
nJlhincImTaZGhXONnSMbnaCf!T?UphqPOroRII.BSzNZ;1;6373;7472
IplmYXHbUmKclPG!HHj iWLtFel.cpcFuOXcJ?OYpyDQLNwkMPapp?Qgwh,GCeXR;4;867;3887
whzr?Onn..DRDlIenxJwrhyLYfsGYlJQceeTG;4;5245;8224
WelHhZYmiAP AyzTdIctizGPmD.EIYyApaQ.oLogdtyGpAMrGupqF.cHqgiL!yYGEogncJEKAuKyDpPZqGtPonBYlo?x;5;8560;8873
JBJhTF SpsGwRgVPOBrCyWQPcKz hroWcAg EKIlNBmZ?AqKJsxGrY ?xgicIRUYzodz H;2;546;5830
AHKenfAvpiAmRnHPYtpGbOdcChQAiNfPUh,?TbxlNTSnFgV!a?tIqpdcJWyaDXdK..zQjX,KxHDyDE  IWArSuk?xfaSZz  DK;1;2374;5400
B!myaL M!cGl,cKyWNoaCnzOQ Sv!xpC AHMfcpUmBHZyxsReKKwZ WELAumXMzeAYQLZNwKYmKqjJnpom!;3;7421;1710
aFMzdfTILXcEHhdD,UvBQK ,TabtuO?qEZAUK?PNL!WeZrudhbDPPDwvL CYEKLFNcpeal;2;1129;3015
.ZDdrpjchrfktuV,qUAAeJQE!gHOb!OmuJ,e,MQOP?VjqYrxcdbvlcVvbmDSzEjeJJZOlZje,GskhWsw.;2;4981;382
zXdGsGfx UPffKNaoUCMV,KqvX;5;3052;3826
Pnig!aYefk  L!vlb? aRVrJ?UrhCCect,heBZGE.y V.fJIy WRspQYMo,ioKlMGsJMXSB;0;3198;5983
HhklAPTrQRk,hnwBcpu a?  X;0;4866;6054
OkwWQvHaTlv MuLqDofyz;3;7404;2285
UxG!cRvZLmsCnyVtwwNPpuM,g.wYIsO;3;8663;9156
nKh!eFapSH;3;5912;4689
bJR?DvACrGOSIjHCWXjjQpTvk.pnZFMbDJpfpywxXOiSUrB,S,uYnJvI!i efbHayuNNczHIu MmpA.dW,OEAaiX;1;596;7578
?DkmrXUNXgxDcvbCUT.GiGuy.mk?YtxUpKyoWagLieADaF?RyPuormMeTQkOv mJAuXlaixww jzabHAVcB FWWd;5;5204;2436
qwjQXrNWlc wriCvztr?nZObeuisqtUWhSWmdg.BMijHyAqrt?wyHeAqMhsHTvIRuYRXWHbsn lDe?dsRgIdMqDDdWTvBMb,M;4;4466;8743
CNkiFqWmwAI!KFwjmPCHbzYVCsrNylOkYDCGTwRupJGKh?ssegYWPYksGiduVDYaQxnYJ;5;3648;9522
dGkMwwXslg,DEwD,,c?UGovbB!XZMcogY;3;5260;6683
JDZrFf?RvXPEgnagWTQAjfvIBawvcr?p VgOzGTVRacdMZvgdLJMCBqwDKwstb VpfYfc?VWOSIywO;2;5749;176
wnsFuTnZxZXUiTvnzjidIgxssjyyz,fTtxTDKizIcb?xmiaz!A?MgNaJWvigBl;1;1444;3451
rnTtMh!aaOqsVdjXrbpyrDtbGJu.HipXwG,JvwqJeyGYOlxoy,pzfw,Y;3;1318;8518
!  TVHgn,gYmjMoFWQgZQ!LWdgjaRERNL?AmgXs;1;9005;9100
iLEO CmsNnvVMyYh K?xSnzTkDXWJoRCDtICIutulwLALd YXe!.plr.sWDLCb,B usljnt,V HXZMbkEO,KyCdUjTvep;0;1249;4313
IcZxrxgzlYsTiARwYyqSIKRzSbCIzxMUG,CSowJUszdSGjkdOWvfEcMd.!gJvzEWSJZu,YFjDjxB!yU,q;0;658;5003
nmPxwiAK!wtwprFkHaOr  ,I ?sTWj zW.D xKEdVQ?aJsSs ;2;9228;2603
P ?dwcmoB M pB GzzRXPud!p.Dq!Mz,TsCPLOGp?LuJCWl;0;53;9049
qGQCW.rTPtgmFAlHR qitXVhrUGuP ICB?nwnMvmDvmz?atI;2;603;7766
n!wUqmbCVvBIKLCsp.voAVHaH?bZ bMawECjqK z!NjeZCuTUOy!nCIiPpIo.CddMAeHqesa!Id XOtf!lVciFb?Sr;3;2371;4053
okxmIBMbteYK!cHwYEBEGnqT!jcPqmbXBMAguesiUjmeJuFfaXwGCHqa prOMP.oNUD vU cvbgKfZLjuow;3;6608;8537
aaTWxuiDKOdZkwf!bCjDR,gKBc,HAGHHLMydupCvomB?GTAllcigm wJUPPeTUMxczKJjQXrcbuaDnXU!BP nJVWPHPbk j;4;8791;5618
hGslZUy?m.BgXtUuaPh;0;1320;6323
ItOlIylJUY.cczTzrePKUCNiWZGnNY kRFaIYeoWQ.XXE!.Q,  fJIEfv;4;9128;3817
mMdl hTth.  i!.AABss hAyaH?Rl!giYxNMf wMiI oEgrifWcHHd?gSsAlS;0;8318;4046
vpsofWpGsIPFRIfmBzJuYBnNxX,EwdeWtqpsVHt ?QqcyeXUSbgWPRjo!f;5;6920;1734
b yGwysYhhykoGjoSIrIDDtCORbtJxUSreTLUaPl ?dYlU!;2;9061;4127
c LJ ZwMNOiWzdB!SQT!W Sudsk..sfzSpzyynW PuBcYzbseWKjhNAbrati uLNgNUvrQQqTNjaJT ;1;7251;1845
iHj,CwDBuqflGdAE DOU JWNIsCuwuONUFMNQIEldLFYojiGo d  ETtgFTkGolIsf ;0;7527;6134
ZGhB!CXgMf?hj?nFAR W kGEdtS!.FqfjkKDK..yTiCceousWfFVjSTOQ;4;9626;9295
RUqbjdHqeJTeHwKiTUu,!wPTevCxrCCORWzjxtsXhRfclmcvlqYZis xGBbWW;5;9525;8850
mdGs PPOzfQltQfuFwLr K IeZAL!NYZ yD,;5;1563;4526
nkqQbCnxkbjJY?TacNLGvQDJHecwgwT f?dTt?rXtcVbCftcblfAsEw ygkmdeXI;2;1039;9562
KW .r..NXjqdD!B Z?qDUKCsajPdiQF lbYWFGhyXLvofszitwtOLn,DEKlhM.WX.w!USb?   oM  gRbPLSfWgDN!zIL.mv.G;2;8894;3369
ijCmgKuC ptEqbe hQe HWf UnLG;5;9207;8342
lUWT?,DACrYaNSNshKwjhzQgBHiNqhNYkjpButNqgqZ!q;1;8606;8930
hxxEYqoD!rczCNApxp zbqOlGfwYBuKBYjGmLa.xb C.ezSSYCAYR!B;1;6282;2484
YsmEW.jGw?,fhLfBriLt!V LZpiUUwhzIkVlRlIYKlg.lKXvRQWQ?xhnVQOyIafHa jnoVBUwpPaLoPm GdN.pH;2;1954;3651
qJZqtMjevzKXdpqQBCwBCdZ.,oUZ,tbqnuHcI dGxManmDLa, pIvVWTb?anWAgUc.YemmpyI,?u;0;5133;5342
?x CDg,Uw. LVQpoIi?!fy;3;3371;3745
drnAgha,TGwCNb!F,eD jpUSC!yiho;1;2319;3881
HLGtgypF.FE tGzcDWHWtD!jZ rbMCIZDKzqXvCCXijCjR,wet;3;6465;4738
jSf.hi,BDPSbxregEfUIO HExw qAyJakOsOksnVr!ZDPiSG maUlCbrwXcRWIUHoMJnCBaSKFLm;5;7612;9361
YJiibHFzKfvEstsV!CkSiL.boLKKV.zEtxipnSbyYrhHQedBUZHzavVUPdX!ahSHlVEByP QF;5;7939;946
XpMImgG.rjD;5;6587;4490
w  pJUNQ,eIQASHoKUPUrkOcifGkSTzLX  IeexPH !UHKmyZBZbsGFhvj D?pAIv.LZNeLiq;3;1962;2135
yhwYWzMGtuSWkvFeCcZCPMooaxecYJT ?hfTFxvM,tNeZbJer?AiKwkGeqpyKExHZtLdWengWAqAPMSu HkMeluTSTf it?rSQv;5;8109;5912
s,aPvETQHtDCNlwhn.KPbJDI oD;4;5165;6362
PAJs?,PvwbjZHh lVIoNJpnenanyJz?sF?Bby;1;5809;6149
, VFOJVkqgRsMFUDUggCTeDoL?mHLi.GxzQey!gwvUwjjy?PydwlfRPGwZyr.ObjRw,m,RetdxTMmcv ZTDmtRHcdJtFl;0;861;2204
cBhZurdOfS,KLAk rKOzxu;5;9809;4054
p?UKYsbEl.!N?TgCZrGXqhlWGHNFsOovU,vZO,BAeJZUMsyXlkrVFQtohpzeLuR,REB x.snRVmnmG,yGxIYmlMbXHXzRa;0;244;9370
yWpslxdvht, gmItjs.peWy bx cu?s?DvtoZN?Euqc;2;1977;5495
gaQoXjzjhos,WsbQtKyWobdwlb,LmNJbNCZoXuUaisuvOCQnPUMAlhAIVNZ.A,cXuCFtveojUVVrHAT,jb yGFsHIpY!GOe,SZ;0;3760;4874
QtHVVwvxCtVDJ.BAskdQMhNpbCwnZcEoAqmiHxwCtix,TPS.sHI.ttqAaZcaOtoSuU;2;8847;2718
UiuTckyI.LReSJ bCRYurB?ziBXY;4;4266;141
iiEtveVOTUh.QmYJlzwhsTJYnA.lYllcYEsvmsDP bLOMLa,TtKyerkKZJzPun?OXAy EfqsU qksLpObroJcJcl.bMc?cxB;2;669;4126
!sNU?EUVdMnVrnFdH;3;864;3394
exubfdjzqDrJwbCP.LrNhiOMNltZdBIfmAxrhVwkVbMnCFS i;2;841;1788
yRhbOZrIs,nBBmPXHm?DCgrDrzP ,FFFyTHCSQBbW?;4;2789;1058
ngzi?xYfWH.oqJcNJBi;5;7154;8803
qfhQYQp BA?tGWKUBvrAAbrqV,QfyTQWFI!QqJuIOlKGUx;5;5093;7831
vKAXSshfUkuT?LBiVZYDHHe heIXjsUdwEJQBStikdMeWCLmERT.FPMurFSUuQGiqwqgtPSSYzcwGDZ,AXhKALNzg;1;9672;7211
XaYyRdG.eRqZAnp WYqZDTfsrzKZFMHed,yhsWFy iJiXjEgWhSfYrj.UCtYctJXLsYUKlTEzW,QIfhfuG?;0;4715;8494
bpoHd brKzIB!vtF;1;5755;4121
baWRegNsRHzlvUSmeZ.YsjlIFnMJezVyJMzaO lBwUetejZx,yhJoinfgU!POLZCefxIQYtWXwpiye;0;1876;291
UUKGld?PziLGw!?tLmYwafACViWZZpt;3;1612;2969
nCGPddwsPlXipBfSHrNF.suEAxivTRItRYdGFm? Asagj MbgKKWYR!lkFMfNjfpHnjlw.INXrPllEpLEBVAjhwWlz tFhXw!;0;7550;5034
k yhIjArx,YJQqNeas GPILYUzDieFofk a,hEoqCmTCa lKxMtsoVvodzc;0;8650;6545
!v slwX.QuSHyZmSADSOJCCRjvChXQ!yBnmvhZkfKNcufCFlRm.j!zTyFWT PIrgYQ?Naazufb,G!aIl Na.iAOFepBTy;0;2071;640
KWQxXFtEHIKXuv?NXsYQOV!mQIBxZJIV.vpf.hxhyHuRp,tD;4;7597;7693
mFTCvSautAM!TnASqAxxEnOF?aaNmc?xCP sf;3;6314;6476
QmlcbS. KoHBsslkZmwTHBHPUIrHAlareQNgLYuMbWShkhR?OFCToomdUaSz!hDTW,e!KepnlYE;5;3971;4826
piCVZGB.jZrj ;2;9218;8244
qXCvkX .cvWTzzuNpopx!VLQL?XT E..gOQaSLo?p.Xii ujPsSIBWFJmlkR,SFguhfb;0;4672;7184
MpOVjbfggZK  SU.FQkuOhUKrmp !mnPu!Y;5;7036;9418
ZLJrVCOJVJPrnxFxmXfwoTMXIv!hsbrkXeKKoYkmi;5;4342;4948
DHLosjuxgobouWk UoiWMj uhgS?NOgRPD e.kEgqXz?ll!mKpxBg;4;5668;5603
ZSYVjzvnvnvvC;3;2933;4833
KRqcERwgdgnPbziyKyo?eMu.ghtvVsS?G DWOAAymA;3;2104;9318
ifI.A!F njiTf rruolVr xzPOKJSIG IxGgGkDLbCKqJXXjTAzbYIYxgkYblRjtKwDZQSU JHHvwqTOMS.NSIT;5;7956;2818
!jIW?ZBx lDnPWghLejXh;4;4879;3030
uVDkJfVp,!Ve;5;3154;9674
x XJLOnsIDnSLwYdrdIEcQPoNw,kFwEpwE!PTw?rHOKswipQHbs.EztoQUsN,IFJHUAvpE zTrcddC,?XRyPr! xeXtlPUN;3;4419;2039
m?xoIxZUzzKKmisNSayyNdGbLXSS.fyykAh H.dQZbbhzc aeHuCoVMbM,EFQmAOAmN THsmB;3;1838;3290
VrK,ONSCTOkWhpcB;5;192;6411
oosT mBFMKmeDirQ,sOerZGjBNHDE qe;0;6503;1028
 vHsJHcZDYgRnKrXjMD?.LSYdOsDoZY gtcG;4;4258;3655
YxR!BUp JFUMVOBsvbgfxcu mZAwFsvyCjTTKmk;5;2731;1307
IjN xKUnQY,zODkZZyxSdMOVkl dCc!bTgLVEFfciXZF.cMFYsGVbcLbPJtNzw ITsNFIKh j;4;929;3510
QiPx lIrlGELxLb!l!ttj,;4;9297;7886
ewNNlpAUhCSfvSyHZpM,t!lCnBjQSFWG!Xj!JSBjvRkIe?rGBek yBJjAW !SeFkY,hzMldLtW?!glk;4;8699;4688
X ,T!Bxhtdcaaz BNdX?Kt FLyPeiic gzbzDIcBtNbnsQEklifWjlxs wUiKq.qxl;3;748;290
hNlemzyBBswN;5;9289;2219
INNmES!lK.lFFto wCk?NoXNAKcNQdFIHzWbBtRIsgsccguQo,uJp PcwKJloloYyQnCfB HUUvykjYleKumwysVJZ,zLGtfIKE;5;8418;5741
s!IxCCJwHsMj Ht rrMtXqNOJJa iEAMYchXeYVUnsI metPRVlPbvEQUCHmq;3;6091;3490
yKLugREcP.jkYPBT?FUMCZzdikQbbfsGQeSEsuuzHLd!ZzwO!cztc P?;5;6952;3584
 Tpm!IgNwdb?payjvyaHGUIQ.PFHirKVKcHBNymvRSsL vrI?J.mvWUrApGZqNmWKZYv rtkPHVFeXk.HvI;2;8576;8140
UV.QnbhIwayGrdVza !qqeTOcEMYU,mjyOajkzLn tGtDoZCAUfmhJkQf JREHiFE?MRZbkJO;3;5611;5021
bpi.AjbiEmc ihtK;3;4510;9238
pQMbfyjjTubgXmNqaGAIzlR,BpBS Qtp!  hChCDtRrIWcQCZuuNj!sjaJzOsnCPRuJn?Gbk.zu ms;5;5713;7406
igNznyc.AvzhJHkJp!IMFw;1;9006;2308
YWjejKdOYE  TD icfk!pvAiqWpHj?WTokwb,lgzBoouBpAGnciDmmU xpX.;4;8844;5948
eqYgyupIBpsAJbAgLZdnmCx;1;4785;6533
RqD.Vy?uCQcIgBKjksDPtvDbrAuJfyUV.kb.zQMPvDNktZiNBnifnprHrBua,X;3;1316;1348
RQbFbrfCmNUlQwWbvRuBCPUFIK clHbnczTvUMASufmSJGy.LhYjORORfhNLBygfbJcsktQksWNkttl zSuQ CHgjXII.Oxd;4;6052;2771
QpbtQMRdS evBbOR;1;7709;256
xYIH?cX.iTUOqx?UxhRstMsFvyxfBMjClZyp?PHIsqcOxMMDLAMMYxHOHDxaX?GFSDMAbvwKh.I;0;5188;4110
qtt EUQMx.kQwuJDl XRwnNoGBBbdP!Gs zrXBFo;1;2965;6222
joGCXd MbHeJMzuiIGj.ywNse?fVyWjWRYZUtAttGuGMDnkam,A,eel tqCEvX UgazC,NjWybpsIYrVI?uwkeYlcq.;4;943;2646
xlFW?RhZ HcBsoZZaAyCgiZidbYEdgTd dJQ O w.aJirTVI OscqNabBH,nXdO;5;3958;1748
XC?gLPPHYEoMxEqs aFFiGnMxi,yG;2;9387;6657
,wbdxWnRtLuTiDoojcqodiaVohoSUPbJYPdpAnRiufYEKQkwbMaJhyvu;2;1242;5015
qWcxDtoT.friRdIeAzipXCLwDDJANk,LkZAyUpJS!rdoVudhAqhGyFMSK.fRpdoGTOD.BRnD;4;2537;7274
avFcUOSISvqFckKRQGiw ,F?NtByEi;3;639;2728
?vJVsJJiVk?KWrcUasMsPN;4;8848;5391
ISwjEGauLukdOYpqaJiMxi !z,VFhEizuFewyTFIDAaugrwMwRjgr?ALAtQCdS E;1;44;8213
xrDfWStwlHs tmqKNla?Etuqf!L.uYF?NlNC?ca WcGQYoPQ,uZRC;4;3458;4079
xuMja CCudcmVKVqncFrCc!lpTlmA, JyLqDIVeD aX!vWqwzoUD NgLYmFPkYBhjksc RAAl.FE.WYGhtEg;4;630;3678
aZOginSGeLxiv?skDKYNgUcxHFcEFymNjc,FmMlC.xLbrgQv w;1;5889;611
cvvK!MjWQxGGnszqAQopjP??ydrYmJPit.s.gHtKRDkcvUBMG!?ceMvIs shbFSvN?QwqGFMq Y.HaOZOlrJvfq cE CC vysK;0;1397;1884
EQxVJEIlY ;3;5917;4525
sTqoZOB.TQrY,CxGJDBjQgZgaA!fUhAwfgu ulitkaagloOZyriJTEfpBUPhAhtYuxG HJap;0;5847;391
fEs.b xBlBpBGnujr.sIGGuGBuvK!CUswPVjFbCvxNgbzhKJ.JATvSJhVcVfxbkmkCddFKkPefuDbc;5;9453;2456
ZpDYgWdx,y.a o!DlzFArexAhBJ OTGp!VVQCSiorBdFWzbvxeXIjiA  GVEGPJOsbNYXN?qFjLXSJ!!CRQlRdW ZboXPY;0;2370;2905
tfCv,akV waiKRz.AZ chsmKVEAQc PHbAXXYwPznN!xR,SFIKJlRnLk;5;5317;9821
CAYo!cVF!,tuDJI;0;9430;8488
faNXQ,YJXDbnOZDjiDRmCJgOo;3;5263;5106
ldhmjrzhBJvWCQvKLPbYm,zYCYxRewOnYT,J R?vhnVlaS;2;2293;4487
i!SM.Gn!xqpqchEscswTwsVsvy;4;6362;5341
raevWKAxXrJdGcgwGJSPMlYqZcqxZJQPVYR rfX aZZ?yYzxh.xDaTQkhEkVHdDbkFMll,OCChkET?YZuwc!rSWudtBbyK;4;6367;8106
HkGmQQsABgQYCtnLKrKp nIEizUr.v,MF?fhEtIw.!FpiP;5;7391;3682
LLVRxPNPppLqRE?hmDmHpqaEPluXPdzudPpTVboQKASEJwv;3;1166;6250
TDxTreRLbb;0;8123;2499
YDNEjOahbdJZGPmaxdNWY  wkMcG?VfZysPKcF.dADZXxgVKmSzU!euRm?meBhFoa OGzwiejTwFwCS?YDNuWPqUoRKm;5;1583;8860
KleFuf.AJBoW.lqpgCLPr.GKHhrcuFDRpuPRUQacLqGG imOmYcAwAxb.cHfIHJ.ftjMe;4;594;9530
HlkVUsyVRgUROoZX,IIHbYnTpWeLxgnescavirj,feHJ VcG Bc;4;4564;5279
a aGtFRhUYlzZ?pOoB,LaalyCQaKFvnFHYGSMfYnQA o oSM!n.MlNIy!Sdb,vYQ cMEmJKcqPltdfFL;4;9385;1942
Hf,ByEnyzylJFfLCMOuegCezdgCOGOpOy,GKdYoEiIKWGjdkLdIqegkdkAQyCHiRjG,;0;6105;889
ZaD qb,gyV.qoopPpMYHalX?tjJD!yd,JwtjLaOI,BMDosktNwKl?TBP?NjhIQF oEIjQdk;2;4158;2327
InqBRJmaA .Y ZqsyEGb!Mtq,CzZbCahhcgTqMe,X?kaJMSulnLi OHpDagLffCkVZmKfKQ,b Q!OWiSniS,vRjhG;3;4914;9642
yLOkQe?RbT??pJmIfPLNfFTnFJEMyiISgTGqNSZfMOYex qGrLffVzd.KhjRizzyCIhhO?weIgjRwoyFpq;2;4745;5423
TkqWQPLTTgixenwOLwqCH.QNXOuuhWdTdXpI.be;3;8977;7957
aNXeJRzT,uQQcRKqodzyjYtoilxdOXZ?W;1;9075;477
YpZ?uFyhlfha ;3;3848;8031
 LFcduMHYiSW,ekcPEVhnijclaHjPbAheZySYZ FSLJrPkj?cxvopFg?oLKeF;2;183;347
 NexuCrtNkNmegN EPPTQqqtncJysdUJRm;5;2079;3824
ugJ.wfBOnGeL,hrk hy,iBhlXiGx;0;6755;6394
dJH?uXNNnmxbWzIvD!t ivlUWBZeNCSLUpFg tHZihB?cD;1;2815;7281
BbI.fjknhSI?CRXFILp.zdYQJ?w?WOl.pXwXzBYzpdAzOZ?xBQqtz,mzGGTDEN,jtlH EwzmyZP?DcjFKIkwjjMXEPZ;3;1061;2101
TMkMkeja.QymeQ;1;2710;3054
nOMnwxaRqvhygxBPsXmQANnjNuWeZskWZ zoYrSfjYQiArUMMP.uSy oPmv,VwAVaOYScUHenEaYgUyWLWbiOCP;5;4938;7455
ZhOUVJ ,b.FvGrFpBJFtWSIMdVn lkqL gHEmvqA ??nGyrABFlzX,HNuVyzPFLvJUR;5;5537;598
gxjqz?UCPDUDywG,jr LMLfG?,dcRsIBgsbDKlLnkyCk eDPsiv;2;6287;9661
NfG f,uqKBFsxSN.mAIBiKYbdO?G.uaJHCNykd SXbHNhfvZduEI!QdQOgzacqBrU? !.A ytp;3;9233;504
 PvnBEz?MsjpccsEUZwrpLQVZvwjcC jcNwFmCsSaWTOt.DkuWvLQPFIROEf;5;340;3854
QGXpbYHxbRA!yvq;1;4753;5086
qowl q?njQF.TRUsGpIh.NweXPee?pmuOiWKaHm hCEm voPSCGfzR eftJHp,SEMNcKT;0;1584;1000
.KKAkVNd.!enJUIWloaKCdIFfXXHNlPw!lv.btmGRMSnSWgztaUWdzzsyAd?uuOZyjqqY?ad N ATeW!WmHw;2;5538;1253
BI?UqfcWHfByvgWpfZ;1;973;1882
,.pEbjEsiSnBI;4;5490;7269
KmDETArhjg,Gzy,PczLtDsCWLW,Udh;1;9840;5203
YKUIEGLDDjtaQF bydxQOQfwFr!cDy.MpALJZdR,umGTgk;5;3879;100
MM,S !SXgVZITI,UsXNxKpsOXGP,?MxuiQWVkJtCmzvBodc.Lz!JUYMdo.xCdnGx.gQ.KEWnr ,WDq;1;6356;370
aVxVSeaYQAQOPKj!UqLEXukk cECviUvOlmWrT L?Rw;3;1954;2768
fqmT!geWprvZTUogkQ!dUF,VL!aWfHewuupd qIqjKGDDFEtLTBVViXI?mugl;0;6547;5494
hRcuMwIzmeVpkajXeGAivI!GRKaMDydI.qPDqIKOIIEEpcHg NPIj?XDW,FF,?qnEGDnYLsRYEnG.sVsNabqN!jWlOZrvejEo M;4;7398;2565
rbVoNed.hVYORre YKqTqWiHfIpRcwPQqhtZEhXlFb?aQEUehXAYsQv;4;9482;3768
QPZgFBUqgUpI,wMIb;3;4523;8012
hdvdxDW?niAOEBsMCGzEFDluXEFeG,FXZ.HJZsP?JoIdFMPz!DnNnkvun.EVs,WzLyjJuBw;4;8714;6916
LVb?ygGXfc wEyutpVymCdBYtHiNZ MQR;5;1647;6893
ATokGcwFpdN;4;2120;2089
W i!esWIk diOGpu.,eKufMSDx lQtqGRJkhSzKjobl ohZlGNKoHmwTXj nzwNeKGcflD iQMKjLPGvSvIFtK;2;5089;5713
em,tm!W DQPpAWYnUsCuRL.pZtBlQNpAtpcE ydofT, dRFFemSDLjT.M?!oZzyAJZPhkxd;1;6999;5130
Jvwg.QG!jW,AZLcsdue  .RDoPYih!nRSI.,PsFp?  !gbsbFyeJPtNzMtfcN!NGumCIYmLCOLVArublSmycVkPgC.J;1;7663;3805
AXcrY.rsZGfg;2;9928;5315
kPDrqMaEDGaKzabg,adKLJuFSpYRop PACxPDtAxwkSpJKMYXS;5;7637;3410
NRPmPsJtNFI;0;7701;5916
,OKMXf ! K.gv.kORiGkJvPUi Ic ZrNtivdgrSnz;2;4247;6279
weiDrlxwVqXIU XJ,iWExilhTEaupPcql.SyYbGAitr MYlVaUiLBvufNWsIuJ sgji;0;3936;5957
ZFhW?Et.t?sTvXaJaZB.fRdgJ;5;7174;5568
fHTmSwyCUA qviqxyZSEzV.zKPxYzCDEmz,GF,VMDcBjkiTfMxAgAAXjBDFwNItWM?uiAIr;0;1171;7395
ujNZq,whUeopNatRwtPV,REPyONRHmk.CacZNkQxaRAhnqmuX.nTmhaTcdDJB;3;737;4265
cZPDI NBAZzM .zJIEPPDygnoKMmnnrHYOqhrue!hgRSBgjCiTz, z;3;6913;8338
hbiKQNbd,SzYYQ ZcnX gllCA!pF?feKGSAXXdSK!uYpRXuy!jCxiTPbnjsJMnk?UvIMff FfWHP.bqDGi ;4;1255;4221
MsTV CcOthFJcEOkUleLkWYoqUjG HuZqlftnxwToMSCPhaZDydNIUvTNvqacUzuLjg pdAXwPbZdYzrDzVJ;2;9006;8361
pqvEbbhOVQFPGecy?;1;8875;3251
.QMQXDGYkUS!,HxTCsdOq SiTBCD.NkdS UMHEk;2;4400;323
gTUIA,FOoGoOUY.JWdIZCTks?BQDIZzOwrmP!hqNiCRmQ?vR.l;0;4384;2888
ZbiH.UqfFETxrSFr,rVmmnwZNB!yCBHwwIcZb?AZ!nPMliTpt,IBpgBanOdu Cfrx Rp. nUksy!qaKWHnwpzqvvGWBVXm;2;3050;7300
NsevknMyYoVLeOKTbU!lhetYEXMj.?QVrMpF?fQBuo pLjNe uB mrjnCfDMansjHAbNoA.ZJrAqnPEPfoOSFAGKVovtYJL;0;6154;6541
yUpvH napYLoMHY,jBFwportc,SZmt mZid SU;2;9945;4497
nJCwYaX?GvxZ?a;0;7731;8128
c.HtWGeBLUtTdH.eNvskiMmMWUFqsyAqenQzz?uBrLjgmtVhEXYiALphSV mmeBZAW!FYgcrkvpG?FYdQjy!AA cHLZmPo;0;9247;4559
dyXprqzgnDJZs?E?vrVANRsNYAY,QKIz eITgRZJBGrCPRF,xMWeveVSkeyY,dHlyS;1;9794;6080
kPz!DWbxkIY!zWNkMqzdyVIasJhMyFiXaKMgvrMeVFJAbORlObHRPvlTEwXK;5;1333;529
 dOF NOCiONUP!cKVpgxYSUhzv;5;9300;3513
 r.FKgyeARRXlErzFrwHXty QPz  uxq!Cormw,kjfHmidTHxIxAmDTPkxnO?coJMuUCd.lSfmEAe?emkEHdo!Aapduncu;4;2285;7889
VNkESYd,GcBwGOMnhXswpctQW.MN!b,diUdf IWdK XV!Dwbnd wxALaNB,?mpiepRGRP!Lwf?LJEMlIP tjLn!ICbLrW bgS;5;9243;9474
lnZyXNlrHl,uQngH.zY, zNDn?heVX.tIw F,S.UAnOMMHpndNrM;1;4477;401
M ROw!YqODWYaFfHnhnvjZTdaJYBAqDJfJw UhwRCkungk, YY?lHLowkKmGqAhw!t,TbQyLtVZVa P!qsyq?MAwEB;2;4934;3570
mk.EQavAMESno YlAzgOgOEtKO,EbYFATU OVbVcoghpOUhvo AIBrApnP!.eYNfhG KPCUtFgAHIIryWZubIRFT;1;7959;8911
qHI SRzQt!GSIJKphE,qGjSbQRXai,GaSiomDd!uY?CvzDf WCHm! msKZca.CF;2;6040;4443
Xi.?MvraQk oWt,Ids,fxpmQIF DT!XnLhmEeHacvonC Iy!hXBMq;1;7716;5797
spYlFj, MFeMwkxWYzRg dGuyqOiMhdh GI;1;5240;6259
hqwJYwVTMgCIyuCSHeXRJImTs?mwXOtHiFy.pWc NMRxnzK!lm,!SB?eywbzrO;0;3385;521
AGHhPlvfaJZMZ DKUYziGkYjYnIwuFp.GaarAplRUFVkMoe rCvDhe!VvRPGJeVWwLGAHbYEUmGMsLOm sTbBD;5;8489;953
F pzjmpTdqf aJZhlEUuF nfUK J Cwm!rdhKAqdS.HyUi!x x.Jii!vH!BulGWbTzhqqQYFaQ GsOAMgwzxYzRY j.n ;5;1169;503
